user_id,R,F,M,cluster,cluster_name
101417,1,3,3,2,活跃潜力用户
1014171,4,1,1,2,活跃潜力用户
1014176,9,1,1,1,早期沉睡用户
101418,5,1,1,1,早期沉睡用户
1014180,8,2,2,1,早期沉睡用户
1014192,3,2,2,2,活跃潜力用户
1014197,2,4,4,2,活跃潜力用户
1014199,2,1,1,2,活跃潜力用户
101420,1,6,6,0,高价值忠诚用户
1014207,8,2,2,1,早期沉睡用户
1014215,4,1,1,2,活跃潜力用户
101422,1,2,2,2,活跃潜力用户
1014237,1,4,4,2,活跃潜力用户
1014243,1,1,1,2,活跃潜力用户
1014245,4,3,3,2,活跃潜力用户
1014248,1,5,5,0,高价值忠诚用户
1014265,3,6,6,0,高价值忠诚用户
1014275,2,2,2,2,活跃潜力用户
1014279,2,2,2,2,活跃潜力用户
1014281,1,7,6,0,高价值忠诚用户
1014286,8,3,3,1,早期沉睡用户
1014290,2,1,1,2,活跃潜力用户
1014291,2,3,2,2,活跃潜力用户
1014303,2,1,1,2,活跃潜力用户
1014309,5,4,3,1,早期沉睡用户
101431,4,1,1,2,活跃潜力用户
1014313,3,3,3,2,活跃潜力用户
1014321,7,5,5,1,早期沉睡用户
1014326,6,1,1,1,早期沉睡用户
101433,4,2,2,2,活跃潜力用户
1014332,4,1,1,2,活跃潜力用户
101434,2,1,1,2,活跃潜力用户
1014341,1,5,5,0,高价值忠诚用户
1014344,1,2,2,2,活跃潜力用户
1014350,3,1,1,2,活跃潜力用户
1014352,4,2,2,2,活跃潜力用户
1014357,3,2,2,2,活跃潜力用户
1014358,2,3,3,2,活跃潜力用户
1014362,8,1,1,1,早期沉睡用户
1014366,7,1,1,1,早期沉睡用户
1014391,8,1,1,1,早期沉睡用户
1014418,5,13,13,0,高价值忠诚用户
1014427,3,6,6,0,高价值忠诚用户
1014431,1,3,3,2,活跃潜力用户
1014434,5,1,1,1,早期沉睡用户
1014436,1,3,3,2,活跃潜力用户
1014446,5,6,4,1,早期沉睡用户
1014449,4,2,2,2,活跃潜力用户
1014458,2,2,2,2,活跃潜力用户
1014460,3,1,1,2,活跃潜力用户
1014467,7,2,2,1,早期沉睡用户
1014472,6,1,1,1,早期沉睡用户
1014475,5,4,3,1,早期沉睡用户
1014477,4,4,4,2,活跃潜力用户
101448,6,1,1,1,早期沉睡用户
1014508,8,1,1,1,早期沉睡用户
1014517,1,1,1,2,活跃潜力用户
1014519,6,2,2,1,早期沉睡用户
1014544,1,7,7,0,高价值忠诚用户
1014550,1,7,6,0,高价值忠诚用户
1014557,3,6,6,0,高价值忠诚用户
101457,2,2,2,2,活跃潜力用户
1014570,4,1,1,2,活跃潜力用户
1014577,2,5,5,0,高价值忠诚用户
1014597,1,2,2,2,活跃潜力用户
10146,2,2,2,2,活跃潜力用户
1014605,6,3,3,1,早期沉睡用户
1014609,3,1,1,2,活跃潜力用户
1014610,1,25,15,0,高价值忠诚用户
1014614,1,1,1,2,活跃潜力用户
1014617,1,1,1,2,活跃潜力用户
1014626,2,1,1,2,活跃潜力用户
1014629,1,2,2,2,活跃潜力用户
1014633,6,3,3,1,早期沉睡用户
1014637,5,3,3,1,早期沉睡用户
1014642,5,2,2,1,早期沉睡用户
1014647,1,2,2,2,活跃潜力用户
1014652,1,4,4,2,活跃潜力用户
1014667,1,1,1,2,活跃潜力用户
1014679,4,2,2,2,活跃潜力用户
1014688,5,1,1,1,早期沉睡用户
1014694,6,6,6,0,高价值忠诚用户
1014695,1,2,2,2,活跃潜力用户
1014696,1,2,2,2,活跃潜力用户
1014704,6,2,2,1,早期沉睡用户
1014708,4,2,2,2,活跃潜力用户
1014715,9,3,3,1,早期沉睡用户
1014716,1,7,6,0,高价值忠诚用户
101473,2,3,3,2,活跃潜力用户
1014732,4,6,6,0,高价值忠诚用户
1014736,7,3,3,1,早期沉睡用户
101474,2,2,2,2,活跃潜力用户
1014742,6,1,1,1,早期沉睡用户
1014755,4,1,1,2,活跃潜力用户
1014758,4,2,2,2,活跃潜力用户
1014778,6,2,2,1,早期沉睡用户
1014782,4,3,3,2,活跃潜力用户
1014786,2,1,1,2,活跃潜力用户
1014789,2,6,6,0,高价值忠诚用户
1014805,7,1,1,1,早期沉睡用户
1014817,1,3,3,2,活跃潜力用户
1014838,1,2,2,2,活跃潜力用户
1014840,4,4,4,2,活跃潜力用户
1014846,1,4,4,2,活跃潜力用户
1014858,5,2,2,1,早期沉睡用户
1014870,4,1,1,2,活跃潜力用户
1014880,1,3,3,2,活跃潜力用户
101489,1,1,1,2,活跃潜力用户
1014896,2,2,2,2,活跃潜力用户
1014907,1,8,7,0,高价值忠诚用户
1014909,6,2,2,1,早期沉睡用户
1014912,2,2,2,2,活跃潜力用户
1014917,4,6,6,0,高价值忠诚用户
1014932,3,1,1,2,活跃潜力用户
1014933,3,1,1,2,活跃潜力用户
1014935,1,3,2,2,活跃潜力用户
1014939,2,3,3,2,活跃潜力用户
1014955,1,1,1,2,活跃潜力用户
1014959,4,4,4,2,活跃潜力用户
1014977,4,1,1,2,活跃潜力用户
1014988,5,1,1,1,早期沉睡用户
1014989,4,3,3,2,活跃潜力用户
10150,2,1,1,2,活跃潜力用户
1015007,8,2,2,1,早期沉睡用户
1015014,7,1,1,1,早期沉睡用户
101502,7,2,2,1,早期沉睡用户
1015027,3,2,2,2,活跃潜力用户
1015031,7,2,2,1,早期沉睡用户
1015032,1,1,1,2,活跃潜力用户
1015045,2,2,2,2,活跃潜力用户
1015047,1,2,2,2,活跃潜力用户
1015055,2,5,5,0,高价值忠诚用户
1015060,2,3,3,2,活跃潜力用户
1015065,2,5,5,0,高价值忠诚用户
1015075,3,2,2,2,活跃潜力用户
1015076,4,1,1,2,活跃潜力用户
1015077,6,4,4,1,早期沉睡用户
1015090,2,2,2,2,活跃潜力用户
1015099,3,8,6,0,高价值忠诚用户
1015103,3,2,2,2,活跃潜力用户
1015112,3,4,4,2,活跃潜力用户
1015115,4,2,2,2,活跃潜力用户
1015117,1,3,3,2,活跃潜力用户
1015126,8,1,1,1,早期沉睡用户
1015130,2,4,3,2,活跃潜力用户
1015143,5,1,1,1,早期沉睡用户
101515,1,4,4,2,活跃潜力用户
101516,4,1,1,2,活跃潜力用户
1015171,4,1,1,2,活跃潜力用户
1015181,2,1,1,2,活跃潜力用户
1015184,1,1,1,2,活跃潜力用户
1015186,2,3,3,2,活跃潜力用户
1015193,2,3,3,2,活跃潜力用户
1015219,4,11,10,0,高价值忠诚用户
1015228,9,3,3,1,早期沉睡用户
1015229,1,4,4,2,活跃潜力用户
1015234,1,3,3,2,活跃潜力用户
1015237,3,3,3,2,活跃潜力用户
1015250,1,6,4,0,高价值忠诚用户
1015253,2,3,2,2,活跃潜力用户
1015255,1,21,10,0,高价值忠诚用户
101526,3,11,6,0,高价值忠诚用户
101527,1,3,3,2,活跃潜力用户
1015272,3,2,2,2,活跃潜力用户
1015278,2,7,6,0,高价值忠诚用户
1015279,2,5,4,2,活跃潜力用户
101528,3,5,5,0,高价值忠诚用户
1015280,2,1,1,2,活跃潜力用户
1015283,5,2,2,1,早期沉睡用户
1015299,2,1,1,2,活跃潜力用户
1015305,1,5,5,0,高价值忠诚用户
1015328,5,4,4,1,早期沉睡用户
1015330,2,8,8,0,高价值忠诚用户
1015342,2,5,5,0,高价值忠诚用户
1015344,2,1,1,2,活跃潜力用户
1015357,1,2,2,2,活跃潜力用户
1015360,4,3,2,2,活跃潜力用户
1015375,4,1,1,2,活跃潜力用户
1015386,2,4,2,2,活跃潜力用户
1015394,4,2,1,2,活跃潜力用户
1015399,8,1,1,1,早期沉睡用户
10154,9,1,1,1,早期沉睡用户
1015403,2,2,2,2,活跃潜力用户
1015408,1,2,2,2,活跃潜力用户
1015421,2,7,7,0,高价值忠诚用户
1015430,6,2,2,1,早期沉睡用户
1015449,3,1,1,2,活跃潜力用户
1015454,1,9,9,0,高价值忠诚用户
1015458,2,2,2,2,活跃潜力用户
1015460,2,3,3,2,活跃潜力用户
1015469,1,3,2,2,活跃潜力用户
1015471,5,6,6,0,高价值忠诚用户
1015472,2,2,2,2,活跃潜力用户
1015502,3,1,1,2,活跃潜力用户
1015531,7,1,1,1,早期沉睡用户
1015539,4,2,2,2,活跃潜力用户
1015545,1,10,10,0,高价值忠诚用户
1015548,5,4,4,1,早期沉睡用户
1015551,3,3,2,2,活跃潜力用户
1015554,1,3,2,2,活跃潜力用户
101556,1,3,2,2,活跃潜力用户
1015568,7,2,2,1,早期沉睡用户
1015571,7,1,1,1,早期沉睡用户
1015572,1,8,7,0,高价值忠诚用户
1015573,3,3,3,2,活跃潜力用户
1015574,3,2,2,2,活跃潜力用户
1015578,1,4,4,2,活跃潜力用户
1015582,1,2,2,2,活跃潜力用户
1015588,6,1,1,1,早期沉睡用户
1015591,4,8,6,0,高价值忠诚用户
1015592,1,2,2,2,活跃潜力用户
10156,2,1,1,2,活跃潜力用户
1015600,2,2,2,2,活跃潜力用户
1015602,2,2,2,2,活跃潜力用户
1015621,6,2,2,1,早期沉睡用户
1015628,6,1,1,1,早期沉睡用户
1015645,7,3,3,1,早期沉睡用户
1015656,2,3,3,2,活跃潜力用户
1015659,9,1,1,1,早期沉睡用户
1015673,1,12,11,0,高价值忠诚用户
1015678,5,9,8,0,高价值忠诚用户
1015693,7,2,2,1,早期沉睡用户
1015695,1,1,1,2,活跃潜力用户
1015702,3,3,3,2,活跃潜力用户
1015706,1,3,3,2,活跃潜力用户
1015718,6,4,4,1,早期沉睡用户
1015719,4,2,2,2,活跃潜力用户
1015720,8,1,1,1,早期沉睡用户
1015740,1,1,1,2,活跃潜力用户
1015742,2,3,3,2,活跃潜力用户
1015745,9,2,2,1,早期沉睡用户
101575,6,1,1,1,早期沉睡用户
1015754,1,21,21,0,高价值忠诚用户
1015756,4,9,9,0,高价值忠诚用户
1015760,1,8,8,0,高价值忠诚用户
1015763,4,3,3,2,活跃潜力用户
1015770,5,1,1,1,早期沉睡用户
1015772,3,5,5,0,高价值忠诚用户
1015779,5,1,1,1,早期沉睡用户
1015780,3,1,1,2,活跃潜力用户
1015784,1,1,1,2,活跃潜力用户
1015787,1,1,1,2,活跃潜力用户
1015794,1,5,4,2,活跃潜力用户
1015809,5,3,3,1,早期沉睡用户
1015811,6,2,2,1,早期沉睡用户
1015814,7,3,2,1,早期沉睡用户
101583,2,6,6,0,高价值忠诚用户
1015831,2,3,3,2,活跃潜力用户
1015840,5,1,1,1,早期沉睡用户
1015846,1,7,6,0,高价值忠诚用户
1015852,4,3,3,2,活跃潜力用户
1015856,1,2,2,2,活跃潜力用户
1015870,2,2,2,2,活跃潜力用户
1015875,3,2,2,2,活跃潜力用户
1015886,1,7,6,0,高价值忠诚用户
1015887,4,4,4,2,活跃潜力用户
1015888,1,3,3,2,活跃潜力用户
101589,1,2,2,2,活跃潜力用户
1015890,2,4,4,2,活跃潜力用户
1015903,7,3,3,1,早期沉睡用户
1015907,1,1,1,2,活跃潜力用户
1015910,3,2,2,2,活跃潜力用户
1015962,1,2,2,2,活跃潜力用户
1015966,1,3,3,2,活跃潜力用户
1015974,4,1,1,2,活跃潜力用户
1015981,6,1,1,1,早期沉睡用户
1015982,2,3,3,2,活跃潜力用户
1015986,2,1,1,2,活跃潜力用户
1015988,2,9,9,0,高价值忠诚用户
101599,2,1,1,2,活跃潜力用户
1016016,1,4,4,2,活跃潜力用户
1016018,7,1,1,1,早期沉睡用户
1016020,2,3,3,2,活跃潜力用户
1016024,1,5,5,0,高价值忠诚用户
1016026,2,1,1,2,活跃潜力用户
1016054,1,4,4,2,活跃潜力用户
101606,4,2,2,2,活跃潜力用户
1016068,7,1,1,1,早期沉睡用户
1016078,5,2,2,1,早期沉睡用户
1016079,5,1,1,1,早期沉睡用户
1016083,5,2,2,1,早期沉睡用户
1016093,1,2,2,2,活跃潜力用户
1016129,1,1,1,2,活跃潜力用户
101613,4,4,3,2,活跃潜力用户
1016137,1,3,3,2,活跃潜力用户
1016154,9,1,1,1,早期沉睡用户
1016156,1,7,7,0,高价值忠诚用户
1016185,2,3,3,2,活跃潜力用户
1016191,4,5,5,0,高价值忠诚用户
1016193,4,5,3,2,活跃潜力用户
1016201,7,3,3,1,早期沉睡用户
1016203,1,3,3,2,活跃潜力用户
1016219,8,2,1,1,早期沉睡用户
1016228,8,1,1,1,早期沉睡用户
1016234,1,4,4,2,活跃潜力用户
1016237,2,3,3,2,活跃潜力用户
1016247,2,3,3,2,活跃潜力用户
1016254,3,1,1,2,活跃潜力用户
1016260,8,1,1,1,早期沉睡用户
1016265,1,1,1,2,活跃潜力用户
1016277,1,3,3,2,活跃潜力用户
1016284,3,1,1,2,活跃潜力用户
1016289,4,2,2,2,活跃潜力用户
1016293,1,4,4,2,活跃潜力用户
1016298,2,1,1,2,活跃潜力用户
1016299,5,3,3,1,早期沉睡用户
1016302,1,2,2,2,活跃潜力用户
1016304,3,7,6,0,高价值忠诚用户
1016318,7,2,2,1,早期沉睡用户
1016326,1,7,7,0,高价值忠诚用户
1016334,4,6,5,0,高价值忠诚用户
1016342,2,2,2,2,活跃潜力用户
1016350,2,1,1,2,活跃潜力用户
1016357,1,7,7,0,高价值忠诚用户
1016372,2,1,1,2,活跃潜力用户
101638,9,1,1,1,早期沉睡用户
1016384,1,2,2,2,活跃潜力用户
1016385,3,2,2,2,活跃潜力用户
1016393,6,2,2,1,早期沉睡用户
1016394,4,2,2,2,活跃潜力用户
101640,1,3,3,2,活跃潜力用户
1016415,4,3,3,2,活跃潜力用户
1016418,1,1,1,2,活跃潜力用户
1016421,8,1,1,1,早期沉睡用户
1016424,1,3,3,2,活跃潜力用户
1016430,2,3,2,2,活跃潜力用户
1016451,1,1,1,2,活跃潜力用户
1016457,1,2,2,2,活跃潜力用户
1016465,1,4,4,2,活跃潜力用户
1016467,4,7,7,0,高价值忠诚用户
1016472,1,2,2,2,活跃潜力用户
1016474,8,2,2,1,早期沉睡用户
1016479,1,2,2,2,活跃潜力用户
1016481,7,2,2,1,早期沉睡用户
1016498,1,6,5,0,高价值忠诚用户
1016501,1,1,1,2,活跃潜力用户
1016502,5,2,2,1,早期沉睡用户
1016503,3,1,1,2,活跃潜力用户
1016512,2,2,2,2,活跃潜力用户
101653,2,2,2,2,活跃潜力用户
1016542,6,2,2,1,早期沉睡用户
1016554,5,3,3,1,早期沉睡用户
1016559,3,2,2,2,活跃潜力用户
1016560,3,1,1,2,活跃潜力用户
1016562,4,2,2,2,活跃潜力用户
1016568,5,1,1,1,早期沉睡用户
1016572,8,1,1,1,早期沉睡用户
1016576,2,2,2,2,活跃潜力用户
1016579,2,1,1,2,活跃潜力用户
1016582,1,6,6,0,高价值忠诚用户
101660,1,9,9,0,高价值忠诚用户
1016605,7,2,2,1,早期沉睡用户
1016606,5,1,1,1,早期沉睡用户
101661,2,1,1,2,活跃潜力用户
1016622,1,7,7,0,高价值忠诚用户
1016639,1,6,6,0,高价值忠诚用户
1016645,6,1,1,1,早期沉睡用户
1016651,1,3,3,2,活跃潜力用户
1016653,1,1,1,2,活跃潜力用户
1016659,6,2,2,1,早期沉睡用户
101666,3,1,1,2,活跃潜力用户
1016670,3,2,2,2,活跃潜力用户
1016682,2,6,5,0,高价值忠诚用户
1016689,9,2,2,1,早期沉睡用户
1016696,2,2,2,2,活跃潜力用户
1016700,3,3,3,2,活跃潜力用户
1016710,9,3,3,1,早期沉睡用户
1016711,2,3,3,2,活跃潜力用户
1016716,1,4,4,2,活跃潜力用户
1016717,7,1,1,1,早期沉睡用户
1016721,2,1,1,2,活跃潜力用户
101673,1,2,2,2,活跃潜力用户
1016731,7,1,1,1,早期沉睡用户
1016732,1,2,2,2,活跃潜力用户
1016733,7,1,1,1,早期沉睡用户
101674,9,1,1,1,早期沉睡用户
1016741,2,4,4,2,活跃潜力用户
1016743,4,1,1,2,活跃潜力用户
1016747,1,6,6,0,高价值忠诚用户
1016759,5,2,2,1,早期沉睡用户
1016774,1,5,5,0,高价值忠诚用户
101678,2,6,6,0,高价值忠诚用户
1016783,7,2,2,1,早期沉睡用户
1016784,4,2,2,2,活跃潜力用户
1016792,1,6,6,0,高价值忠诚用户
1016799,3,2,2,2,活跃潜力用户
1016803,5,3,3,1,早期沉睡用户
1016808,5,2,2,1,早期沉睡用户
1016810,6,2,2,1,早期沉睡用户
1016832,2,2,1,2,活跃潜力用户
1016838,2,6,6,0,高价值忠诚用户
1016855,6,1,1,1,早期沉睡用户
1016872,1,1,1,2,活跃潜力用户
1016878,7,1,1,1,早期沉睡用户
1016893,3,1,1,2,活跃潜力用户
10169,7,3,3,1,早期沉睡用户
1016912,5,23,13,0,高价值忠诚用户
1016916,8,1,1,1,早期沉睡用户
1016919,3,1,1,2,活跃潜力用户
1016924,1,2,2,2,活跃潜力用户
1016928,1,2,2,2,活跃潜力用户
1016929,5,1,1,1,早期沉睡用户
1016939,3,3,2,2,活跃潜力用户
1016950,1,2,2,2,活跃潜力用户
1016965,4,2,2,2,活跃潜力用户
1016970,3,1,1,2,活跃潜力用户
1016977,1,10,9,0,高价值忠诚用户
1016990,9,2,2,1,早期沉睡用户
1016997,6,1,1,1,早期沉睡用户
1016998,2,4,4,2,活跃潜力用户
10170,3,7,7,0,高价值忠诚用户
1017001,1,3,3,2,活跃潜力用户
1017005,5,3,3,1,早期沉睡用户
1017022,5,1,1,1,早期沉睡用户
1017023,1,3,3,2,活跃潜力用户
1017027,5,10,10,0,高价值忠诚用户
1017030,3,8,8,0,高价值忠诚用户
1017032,4,3,3,2,活跃潜力用户
1017034,1,2,2,2,活跃潜力用户
1017035,3,3,3,2,活跃潜力用户
1017036,2,4,4,2,活跃潜力用户
1017046,7,1,1,1,早期沉睡用户
1017049,9,1,1,1,早期沉睡用户
1017055,1,6,6,0,高价值忠诚用户
1017058,1,6,6,0,高价值忠诚用户
1017075,5,1,1,1,早期沉睡用户
1017085,3,3,3,2,活跃潜力用户
1017100,1,1,1,2,活跃潜力用户
1017105,3,10,8,0,高价值忠诚用户
1017107,1,1,1,2,活跃潜力用户
1017110,4,3,3,2,活跃潜力用户
1017116,1,1,1,2,活跃潜力用户
1017117,2,6,6,0,高价值忠诚用户
1017130,8,2,2,1,早期沉睡用户
1017135,4,2,2,2,活跃潜力用户
1017141,1,3,3,2,活跃潜力用户
1017143,6,3,3,1,早期沉睡用户
1017170,2,3,3,2,活跃潜力用户
1017209,7,3,3,1,早期沉睡用户
1017234,4,2,2,2,活跃潜力用户
1017244,6,1,1,1,早期沉睡用户
1017269,2,3,3,2,活跃潜力用户
1017277,4,2,2,2,活跃潜力用户
1017284,4,3,3,2,活跃潜力用户
1017304,7,2,2,1,早期沉睡用户
1017315,7,1,1,1,早期沉睡用户
1017318,1,3,3,2,活跃潜力用户
101733,7,1,1,1,早期沉睡用户
1017334,1,6,6,0,高价值忠诚用户
1017353,1,2,2,2,活跃潜力用户
1017355,1,2,2,2,活跃潜力用户
1017362,6,1,1,1,早期沉睡用户
1017364,2,2,2,2,活跃潜力用户
1017368,2,1,1,2,活跃潜力用户
1017378,2,3,3,2,活跃潜力用户
1017379,2,4,4,2,活跃潜力用户
101738,9,2,2,1,早期沉睡用户
1017392,2,4,4,2,活跃潜力用户
1017407,1,5,5,0,高价值忠诚用户
1017417,2,1,1,2,活跃潜力用户
1017427,2,1,1,2,活跃潜力用户
1017432,6,3,3,1,早期沉睡用户
101744,1,4,3,2,活跃潜力用户
1017453,1,1,1,2,活跃潜力用户
1017456,2,4,4,2,活跃潜力用户
1017463,7,1,1,1,早期沉睡用户
1017469,2,1,1,2,活跃潜力用户
1017484,1,1,1,2,活跃潜力用户
1017506,6,1,1,1,早期沉睡用户
1017508,5,1,1,1,早期沉睡用户
1017509,1,4,4,2,活跃潜力用户
1017511,3,1,1,2,活跃潜力用户
1017515,1,3,3,2,活跃潜力用户
1017522,5,1,1,1,早期沉睡用户
1017525,1,1,1,2,活跃潜力用户
1017526,2,2,2,2,活跃潜力用户
1017527,1,5,5,0,高价值忠诚用户
1017543,1,7,7,0,高价值忠诚用户
1017546,6,3,2,1,早期沉睡用户
1017557,1,2,2,2,活跃潜力用户
1017562,2,1,1,2,活跃潜力用户
1017567,1,6,5,0,高价值忠诚用户
1017574,5,2,2,1,早期沉睡用户
1017575,4,2,2,2,活跃潜力用户
1017579,5,3,3,1,早期沉睡用户
1017580,1,3,3,2,活跃潜力用户
1017582,4,2,2,2,活跃潜力用户
1017585,5,2,2,1,早期沉睡用户
1017598,1,3,3,2,活跃潜力用户
1017610,5,1,1,1,早期沉睡用户
1017612,3,2,2,2,活跃潜力用户
1017613,4,2,2,2,活跃潜力用户
1017615,4,2,2,2,活跃潜力用户
1017619,4,3,3,2,活跃潜力用户
101762,6,1,1,1,早期沉睡用户
1017621,6,3,2,1,早期沉睡用户
1017625,4,4,4,2,活跃潜力用户
1017627,1,6,5,0,高价值忠诚用户
1017633,3,3,3,2,活跃潜力用户
1017649,1,5,5,0,高价值忠诚用户
1017666,1,4,4,2,活跃潜力用户
101767,1,1,1,2,活跃潜力用户
1017670,2,4,4,2,活跃潜力用户
1017674,6,1,1,1,早期沉睡用户
1017678,5,3,3,1,早期沉睡用户
1017679,1,2,2,2,活跃潜力用户
1017696,8,2,2,1,早期沉睡用户
101771,2,6,5,0,高价值忠诚用户
1017719,4,6,6,0,高价值忠诚用户
1017723,9,1,1,1,早期沉睡用户
1017725,1,1,1,2,活跃潜力用户
1017730,3,2,2,2,活跃潜力用户
1017734,6,3,3,1,早期沉睡用户
1017762,6,4,4,1,早期沉睡用户
101777,2,4,4,2,活跃潜力用户
1017770,6,5,5,1,早期沉睡用户
1017772,5,1,1,1,早期沉睡用户
1017773,2,2,2,2,活跃潜力用户
1017780,8,2,2,1,早期沉睡用户
1017785,1,10,10,0,高价值忠诚用户
1017806,6,1,1,1,早期沉睡用户
1017814,1,1,1,2,活跃潜力用户
1017822,3,8,7,0,高价值忠诚用户
1017839,5,2,2,1,早期沉睡用户
1017850,2,3,3,2,活跃潜力用户
1017860,1,5,5,0,高价值忠诚用户
1017869,1,4,4,2,活跃潜力用户
1017877,6,1,1,1,早期沉睡用户
1017890,8,1,1,1,早期沉睡用户
1017894,1,1,1,2,活跃潜力用户
10179,3,3,3,2,活跃潜力用户
1017902,1,14,13,0,高价值忠诚用户
1017904,5,1,1,1,早期沉睡用户
1017905,1,8,8,0,高价值忠诚用户
1017910,8,1,1,1,早期沉睡用户
1017915,3,4,4,2,活跃潜力用户
1017918,5,1,1,1,早期沉睡用户
1017927,1,2,2,2,活跃潜力用户
1017937,1,4,4,2,活跃潜力用户
1017938,2,5,5,0,高价值忠诚用户
1017958,1,2,2,2,活跃潜力用户
1017960,1,3,3,2,活跃潜力用户
1017965,7,1,1,1,早期沉睡用户
101797,4,3,3,2,活跃潜力用户
1017972,5,4,4,1,早期沉睡用户
1017997,3,2,2,2,活跃潜力用户
1018011,8,1,1,1,早期沉睡用户
101808,3,4,4,2,活跃潜力用户
101817,6,3,3,1,早期沉睡用户
101832,1,21,20,0,高价值忠诚用户
101838,3,3,3,2,活跃潜力用户
101843,2,1,1,2,活跃潜力用户
101855,1,4,4,2,活跃潜力用户
101861,2,1,1,2,活跃潜力用户
101872,4,1,1,2,活跃潜力用户
101896,6,2,2,1,早期沉睡用户
101904,1,3,2,2,活跃潜力用户
101907,5,3,3,1,早期沉睡用户
101909,1,1,1,2,活跃潜力用户
101918,6,1,1,1,早期沉睡用户
101929,3,3,3,2,活跃潜力用户
101947,9,1,1,1,早期沉睡用户
101951,3,1,1,2,活跃潜力用户
101953,2,1,1,2,活跃潜力用户
101954,1,3,3,2,活跃潜力用户
101982,5,2,2,1,早期沉睡用户
101983,1,9,9,0,高价值忠诚用户
101989,3,1,1,2,活跃潜力用户
10199,4,2,2,2,活跃潜力用户
102004,7,1,1,1,早期沉睡用户
102018,4,1,1,2,活跃潜力用户
102019,5,4,3,1,早期沉睡用户
102020,2,6,6,0,高价值忠诚用户
102030,5,1,1,1,早期沉睡用户
102034,8,4,3,1,早期沉睡用户
102048,2,6,6,0,高价值忠诚用户
102050,2,6,6,0,高价值忠诚用户
10206,2,1,1,2,活跃潜力用户
102069,3,3,2,2,活跃潜力用户
102075,2,4,4,2,活跃潜力用户
102083,2,1,1,2,活跃潜力用户
102088,5,1,1,1,早期沉睡用户
102101,1,1,1,2,活跃潜力用户
102103,2,4,4,2,活跃潜力用户
102110,6,6,3,1,早期沉睡用户
102111,1,3,3,2,活跃潜力用户
102119,1,1,1,2,活跃潜力用户
102120,5,1,1,1,早期沉睡用户
102124,4,2,2,2,活跃潜力用户
102126,2,2,2,2,活跃潜力用户
102138,4,1,1,2,活跃潜力用户
102159,3,1,1,2,活跃潜力用户
102162,6,1,1,1,早期沉睡用户
102163,1,5,5,0,高价值忠诚用户
102169,5,1,1,1,早期沉睡用户
10218,1,3,3,2,活跃潜力用户
102184,6,1,1,1,早期沉睡用户
102189,8,1,1,1,早期沉睡用户
102220,5,8,7,0,高价值忠诚用户
102236,5,2,2,1,早期沉睡用户
102237,9,1,1,1,早期沉睡用户
102246,4,1,1,2,活跃潜力用户
102248,3,2,2,2,活跃潜力用户
102257,1,8,8,0,高价值忠诚用户
10226,1,2,2,2,活跃潜力用户
102260,9,1,1,1,早期沉睡用户
102270,2,4,4,2,活跃潜力用户
102286,1,1,1,2,活跃潜力用户
102294,1,2,2,2,活跃潜力用户
10230,2,3,3,2,活跃潜力用户
